1618984,1633 MELROSE AVE,47.616288,-122.327902,
1975086,1408  E UNION ST,47.612918,-122.313829,
1955498,6410 8TH AVE NE,47.675314,-122.320068,www.liveatprism.com/floorplans.aspx
1301917,730 BELLEVUE AVE E,47.625937,-122.326612,
1190243,4225 9TH AVE NE,47.65831,-122.318806,http://trinity43rd.com/
1511355,4262 8TH AVE NE,47.659239,-122.319775,
1534668,1114  E OLIVE ST,47.616433,-122.31728,https://www.1111eastolive.com/
1373248,13521 LINDEN AVE N,47.727275,-122.347697,
1697626,6300 32ND AVE NW,47.674652,-122.398389,
1169790,1430 34TH AVE,47.613821,-122.289305,
1700522,2601  W MANOR PL,47.653293,-122.390317,
1020025,2858 32ND AVE W,47.646244,-122.398265,
1263393,12040 28TH AVE NE,47.717216,-122.297954,
1538310,1323  E PINE ST,47.615264,-122.314632,http://www.redsidepartners.com/
1449012,915  E HARRISON ST,47.621987,-122.320255,
1962620,1529 BOYLSTON AVE,47.614942,-122.323402,
1414761,1736 BELMONT AVE,47.617459,-122.324492,http://www.granadayubacity.com/
1407295,4144 11TH AVE NE,47.658156,-122.316666,
1002665,2250  NW 58TH ST,47.670935,-122.386905,
1326057,1000 QUEEN ANNE AVE N,47.628304,-122.356705,https://www.theq.graninc.com/
1444839,942 19TH AVE E,47.628088,-122.307296,
1670278,1400 BOREN AVE,47.612755,-122.32829,
1374012,231 26TH AVE E,47.620996,-122.298574,
1162783,700 BROADWAY  E,47.62504,-122.320898,https://700broadway.securityproperties.com/
1265381,501 SUMMIT AVE E,47.623384,-122.32532,
1212712,515  E DENNY WAY,47.618493,-122.324451,
1228074,515 14TH AVE E,47.623542,-122.314635,
1581487,4717 24TH AVE NE,47.663732,-122.301746,https://liveatnolan.com/floor-plans/
1533434,309  E HARRISON ST,47.621998,-122.32752,
1036583,520 BELLEVUE AVE E,47.623829,-122.326602,
1995229,600 BELLEVUE AVE E,47.624557,-122.326608,
1525642,621 HARVARD AVE E,47.625117,-122.322388,
1427515,13341 15TH AVE NE,47.726248,-122.312646,https://jacksongreensapartments.com/
1389663,11745 15TH AVE NE,47.715244,-122.312536,
1066247,5130 40TH AVE NE,47.666977,-122.284814,https://www.rmhcseattle.org/about/seattle/
1506290,10000 5TH AVE NE,47.701566,-122.323146,
1360124,11039 17TH AVE NE,47.709721,-122.309991,http://www.sunriseseniorliving.com/communities/sunrise-of-northgate/overview.aspx
1949056,1616 41ST AVE E,47.633871,-122.279965,
1595121,503  E THOMAS ST,47.620834,-122.324927,
1724654,2300  NE 65TH ST,47.675777,-122.302416,
1780015,1100 UNIVERSITY ST,47.611687,-122.326605,https://www.panoramaseattle.com/
1954646,2501 CANTERBURY LN E,47.64179,-122.280536,
1165837,5644 UNIVERSITY WAY NE,47.670617,-122.313049,http://www.universitypark.graninc.com/
1037463,1555 LAKEVIEW BLVD E,47.633586,-122.322421,
1839053,5240 UNIVERSITY WAY NE,47.667654,-122.313052,http://murielslanding.com/
1881398,2901 FRANKLIN AVE E,47.647283,-122.323185,
1787141,2316  NE 65TH ST,47.675776,-122.302003,
1833237,2355 EASTLAKE AVE E,47.641365,-122.3259,
1958775,1642 MELROSE AVE,47.616425,-122.327902,
1612306,1712 SUMMIT AVE,47.61672,-122.325555,http://www.mstreetseattle.com/
1326451,4523 8TH AVE NE,47.662036,-122.319576,
1246998,8415 5TH AVE NE,47.690194,-122.322973,
1058733,701  E PIKE ST,47.614056,-122.323025,
1543551,1515 BELLEVUE AVE E,47.626045,-122.326611,
1778134,1736 SUMMIT AVE,47.617757,-122.32531,
1959446,2000 43RD AVE E,47.637145,-122.277091,
1667761,201 17TH AVE E,47.61989,-122.310072,
1715121,12520 ROOSEVELT WAY NE,47.720397,-122.319161,
1289332,11002 35TH AVE NE,47.708698,-122.290779,
1313194,400  E UNION ST,47.612972,-122.326462,
1977272,1511 BOYLSTON AVE,47.614523,-122.323397,http://www.gibraltarpm.com/
1799850,1727 SUMMIT AVE,47.617307,-122.325563,www.thesummitatlakeunion.com/floorplans.aspx
1258276,6900  E GREEN LAKE WAY N,47.678812,-122.326385,www.circagreenlake.com/floorplans.aspx
1109638,1530 12TH AVE,47.615042,-122.316854,
1893291,500  E UNION ST,47.612987,-122.325172,http://www.eastunionseattle.com/
1231531,1726 SUMMIT AVE,47.617177,-122.325561,https://on-site.com/attract
1575492,2245 EASTLAKE AVE E,47.639534,-122.3259,
1074040,1805 BELLEVUE AVE E,47.626045,-122.326611,
1420130,2419  E MADISON ST,47.6206,-122.30042,
1678319,8623 ROOSEVELT WAY NE,47.691937,-122.317609,http://www.adwas.org/
1699119,750 BELMONT AVE E,47.626372,-122.325279,
